coin,date,label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58
DOGE,2017-12-18,0,0.00041742106020020014,0.06997898784198217,4.087622997109991e-05,0.006900022137834279,0.0021600701362911,0.5738759028522663,5.674602529699962e-06,0.001509874391516119,0.0003535924284931999,0.10385313846484638,1.9371068474542373e-05,1.4959791639288451e-05,4.411276835253921e-06,2.791899552243727e-06,94.02990432046644,4.0,0.0,0.0010845986984815619,0.0021691973969631237,0.0010845986984815619,0.0010845986984815619,0.0,0.013015184381778741,0.0021691973969631237,0.0,0.0,0.0010845986984815619,0.0,0.0,0.0,0.0010845986984815619,0.0010845986984815619,0.0,0.0032537960954446853,0.016268980477223426,0.0,0.0010845986984815619,0.0,0.0,0.0,0.0,0.016268980477223426,0.024945770065075923,0.47830802603036876,0.06073752711496746,0.07158351409978309,0.10086767895878525,0.005422993492407809,0.0,0.0,0.0,0.12039045553145336,0.0770065075921909,0.0,0.0,0.0,0.0,0.0,0.0
DOGE,2017-12-19,4,-0.0007209746337354002,-0.11296347293690208,0.00041742106020020014,0.06997898784198217,4.087622997109991e-05,0.006900022137834279,0.0021600701362911,0.5738759028522663,5.674602529699962e-06,0.001509874391516119,2.035979128665131e-05,1.5762604610693047e-05,4.597186675958264e-06,3.152956976986635e-06,80.45859811059822,4.0,0.0,0.002197802197802198,0.005494505494505495,0.001098901098901099,0.001098901098901099,0.0,0.008791208791208791,0.002197802197802198,0.0,0.0,0.001098901098901099,0.0,0.0,0.0,0.0,0.0,0.0,0.0032967032967032967,0.020879120879120878,0.0,0.0,0.0,0.0,0.002197802197802198,0.0,0.024175824175824177,0.025274725274725275,0.48131868131868133,0.06153846153846154,0.1,0.1010989010989011,0.014285714285714285,0.0,0.0,0.0,0.14395604395604394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOGE,2017-12-20,4,0.0011983277301148001,0.21166651341537543,-0.0007209746337354002,-0.11296347293690208,0.00041742106020020014,0.06997898784198217,4.087622997109991e-05,0.006900022137834279,0.0021600701362911,0.5738759028522663,2.2036483411137892e-05,1.6910433165146458e-05,5.126050245991434e-06,3.547575630787595e-06,83.98510583432144,4.0,0.0009174311926605505,0.001834862385321101,0.005504587155963303,0.001834862385321101,0.0027522935779816515,0.0,0.0027522935779816515,0.001834862385321101,0.0,0.0,0.0,0.0,0.0,0.0009174311926605505,0.0,0.0,0.0,0.0027522935779816515,0.02018348623853211,0.0,0.0009174311926605505,0.0,0.0009174311926605505,0.001834862385321101,0.0,0.01743119266055046,0.030275229357798167,0.5807339449541284,0.06605504587155964,0.0871559633027523,0.03394495412844037,0.009174311926605505,0.0,0.0,0.0,0.12568807339449542,0.0045871559633027525,0.0,0.0,0.0,0.0,0.0,0.0
DOGE,2017-12-21,0,0.0009439355746309001,0.13760550078498637,0.0011983277301148001,0.21166651341537543,-0.0007209746337354002,-0.11296347293690208,0.00041742106020020014,0.06997898784198217,4.087622997109991e-05,0.006900022137834279,2.4116963310675292e-05,1.829185313499716e-05,5.82511017567813e-06,4.003082539765703e-06,85.62842947117997,4.0,0.0026905829596412557,0.0053811659192825115,0.003587443946188341,0.003587443946188341,0.0017937219730941704,0.0017937219730941704,0.0008968609865470852,0.0008968609865470852,0.0,0.0008968609865470852,0.0008968609865470852,0.0,0.0,0.0008968609865470852,0.0017937219730941704,0.0017937219730941704,0.0,0.006278026905829596,0.0242152466367713,0.0,0.0008968609865470852,0.0008968609865470852,0.0008968609865470852,0.003587443946188341,0.0,0.025112107623318385,0.04484304932735426,0.5282511210762332,0.08520179372197309,0.08609865470852018,0.033183856502242155,0.02062780269058296,0.0,0.0008968609865470852,0.0,0.10941704035874439,0.0017937219730941704,0.0,0.0008968609865470852,0.0,0.0,0.0,0.0
DOGE,2017-12-22,4,-0.0015890942738035,-0.20363452908198534,0.0009439355746309001,0.13760550078498637,0.0011983277301148001,0.21166651341537543,-0.0007209746337354002,-0.11296347293690208,0.00041742106020020014,0.06997898784198217,2.4763344308438558e-05,1.9034563258044523e-05,5.728781050394035e-06,4.34822224189137e-06,69.99801355789022,4.0,0.002347417840375587,0.0011737089201877935,0.007042253521126761,0.0011737089201877935,0.0,0.0,0.002347417840375587,0.002347417840375587,0.0,0.0,0.0,0.0,0.0011737089201877935,0.0,0.0011737089201877935,0.0,0.0,0.004694835680751174,0.023474178403755867,0.0,0.0,0.0,0.0,0.0035211267605633804,0.0,0.01995305164319249,0.03169014084507042,0.48708920187793425,0.0892018779342723,0.0880281690140845,0.045774647887323945,0.029342723004694836,0.002347417840375587,0.0,0.0,0.15023474178403756,0.005868544600938967,0.0,0.0,0.0,0.0,0.0,0.0
DOGE,2017-12-23,4,0.0014017570740552003,0.2255600036260381,-0.0015890942738035,-0.20363452908198534,0.0009439355746309001,0.13760550078498637,0.0011983277301148001,0.21166651341537543,-0.0007209746337354002,-0.11296347293690208,2.6292975519330596e-05,2.019540651146617e-05,6.097569007864426e-06,4.698091595085981e-06,75.47117653009059,4.0,0.001890359168241966,0.003780718336483932,0.005671077504725898,0.0,0.001890359168241966,0.0,0.0,0.005671077504725898,0.0,0.0,0.001890359168241966,0.0,0.001890359168241966,0.001890359168241966,0.005671077504725898,0.0,0.0,0.001890359168241966,0.024574669187145556,0.0,0.0,0.0,0.0,0.001890359168241966,0.0,0.024574669187145556,0.045368620037807186,0.6238185255198487,0.06049149338374291,0.04725897920604915,0.034026465028355386,0.017013232514177693,0.0,0.001890359168241966,0.001890359168241966,0.0831758034026465,0.0,0.0,0.001890359168241966,0.0,0.0,0.0,0.0
DOGE,2017-12-28,4,-0.0007609190833242005,-0.08151306308433627,-0.0005370678084747997,-0.05440312978230629,0.0007888997864394006,0.08685356213850404,1.1978070785298792e-05,0.0013204615588011841,0.0014548031330423004,0.1910112667985535,3.502557970087176e-05,2.7097432081511858e-05,7.928147619359905e-06,6.762771753537138e-06,70.01233364900064,4.0,0.00117096018735363,0.00117096018735363,0.0,0.0,0.00117096018735363,0.0,0.00585480093676815,0.00234192037470726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00468384074941452,0.02224824355971897,0.0,0.00117096018735363,0.0,0.0,0.0,0.00117096018735363,0.02576112412177986,0.026932084309133488,0.594847775175644,0.06557377049180328,0.07845433255269321,0.02810304449648712,0.0117096018735363,0.0,0.0,0.0,0.12646370023419204,0.00117096018735363,0.0,0.0,0.0,0.0,0.0,0.0
DOGE,2017-12-30,4,-0.0014050035410427993,-0.14397858396032784,0.0011844051782898997,0.13813891824341681,-0.0007609190833242005,-0.08151306308433627,-0.0005370678084747997,-0.05440312978230629,0.0007888997864394006,0.08685356213850404,3.672220732354229e-05,2.9101155724227375e-05,7.621051599314916e-06,7.147430963717338e-06,59.7521242785131,4.0,0.003656307129798903,0.0,0.003656307129798903,0.0,0.0018281535648994515,0.0018281535648994515,0.0,0.0018281535648994515,0.0,0.0,0.0,0.0,0.0,0.0018281535648994515,0.0,0.0018281535648994515,0.0,0.0018281535648994515,0.012797074954296161,0.0,0.0,0.0,0.0,0.0,0.0,0.009140767824497258,0.027422303473491772,0.6160877513711152,0.07495429616087751,0.06581352833638025,0.021937842778793418,0.007312614259597806,0.0,0.0,0.0,0.14442413162705667,0.0018281535648994515,0.0,0.0,0.0,0.0,0.0,0.0
DOGE,2017-12-31,1,0.001222217263035199,0.14631345396380763,-0.0014050035410427993,-0.14397858396032784,0.0011844051782898997,0.13813891824341681,-0.0007609190833242005,-0.08151306308433627,-0.0005370678084747997,-0.05440312978230629,3.778557815721671e-05,3.0177671429279125e-05,7.6079067279375824e-06,7.239526116561387e-06,63.238752549174556,4.0,0.002244668911335578,0.0,0.002244668911335578,0.001122334455667789,0.005611672278338945,0.0,0.005611672278338945,0.004489337822671156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005611672278338945,0.028058361391694726,0.0,0.0,0.0,0.0,0.002244668911335578,0.001122334455667789,0.013468013468013467,0.031425364758698095,0.5869809203142536,0.06621773288439955,0.07519640852974187,0.02356902356902357,0.010101010101010102,0.0,0.0,0.001122334455667789,0.12906846240179573,0.003367003367003367,0.0,0.001122334455667789,0.0,0.0,0.0,0.0
DOGE,2018-01-01,3,-0.0004844443331100991,-0.05059135827408382,0.001222217263035199,0.14631345396380763,-0.0014050035410427993,-0.14397858396032784,0.0011844051782898997,0.13813891824341681,-0.0007609190833242005,-0.08151306308433627,3.8345736665144195e-05,3.1010926024054403e-05,7.334810641089792e-06,7.258583021467068e-06,59.8834436586708,4.0,0.0,0.0,0.0013227513227513227,0.0,0.005291005291005291,0.0,0.0,0.003968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005291005291005291,0.047619047619047616,0.0,0.0013227513227513227,0.0,0.0,0.0013227513227513227,0.0,0.017195767195767195,0.023809523809523808,0.541005291005291,0.07539682539682539,0.10449735449735449,0.03042328042328042,0.005291005291005291,0.0,0.0013227513227513227,0.0026455026455026454,0.13095238095238096,0.0013227513227513227,0.0,0.0,0.0,0.0,0.0,0.0
DOGE,2018-01-02,3,0.00024425610395040036,0.026867342059571038,-0.0004844443331100991,-0.05059135827408382,0.001222217263035199,0.14631345396380763,-0.0014050035410427993,-0.14397858396032784,0.0011844051782898997,0.13813891824341681,3.899095122721039e-05,3.186490419401885e-05,7.126047033191536e-06,7.232075823811961e-06,63.88833677615354,4.0,0.0036855036855036856,0.0,0.0036855036855036856,0.0,0.0,0.0012285012285012285,0.0,0.0012285012285012285,0.0,0.0,0.002457002457002457,0.0,0.0,0.0012285012285012285,0.0,0.0,0.0,0.004914004914004914,0.029484029484029485,0.0,0.0,0.0,0.0,0.006142506142506142,0.0,0.0171990171990172,0.03194103194103194,0.5577395577395577,0.085995085995086,0.06511056511056511,0.029484029484029485,0.02457002457002457,0.0012285012285012285,0.0012285012285012285,0.0,0.13022113022113022,0.0012285012285012285,0.0,0.0,0.0,0.0,0.0,0.0
DOGE,2018-01-03,3,0.00025653847103259894,0.02748004496575847,0.00024425610395040036,0.026867342059571038,-0.0004844443331100991,-0.05059135827408382,0.001222217263035199,0.14631345396380763,-0.0014050035410427993,-0.14397858396032784,3.971674677687581e-05,3.274221664631639e-05,6.974530130559417e-06,7.180566685161453e-06,61.120026516746286,4.0,0.0024691358024691358,0.0,0.0024691358024691358,0.0,0.0024691358024691358,0.0,0.0,0.0024691358024691358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049382716049382715,0.027160493827160494,0.0,0.0,0.0,0.0,0.0024691358024691358,0.0,0.04197530864197531,0.07407407407407407,0.5604938271604938,0.09382716049382717,0.056790123456790124,0.022222222222222223,0.014814814814814815,0.0024691358024691358,0.0,0.0,0.08395061728395062,0.0049382716049382715,0.0,0.0,0.0,0.0,0.0,0.0
DOGE,2018-01-05,4,0.0037429101803903003,0.3706468020069137,0.0005063361543531011,0.052787425286866356,0.00025653847103259894,0.02748004496575847,0.00024425610395040036,0.026867342059571038,-0.0004844443331100991,-0.05059135827408382,4.412979683520463e-05,3.589923511814026e-05,8.23056171706437e-06,7.355338039504274e-06,77.23510674347929,4.0,0.0035335689045936395,0.0035335689045936395,0.00530035335689046,0.0035335689045936395,0.0017667844522968198,0.0,0.0,0.0035335689045936395,0.0,0.0,0.0017667844522968198,0.0,0.0,0.00530035335689046,0.00530035335689046,0.0017667844522968198,0.0,0.0017667844522968198,0.02120141342756184,0.0,0.0017667844522968198,0.0,0.0,0.0,0.0,0.03180212014134275,0.06537102473498234,0.6042402826855123,0.05653710247349823,0.06537102473498234,0.028268551236749116,0.014134275618374558,0.0,0.0017667844522968198,0.0,0.0706713780918728,0.0017667844522968198,0.0,0.0,0.0,0.0,0.0,0.0
DOGE,2018-01-07,0,0.0017206004608565015,0.10844923290981662,0.0020242615884430992,0.14624867127173002,0.0037429101803903003,0.3706468020069137,0.0005063361543531011,0.052787425286866356,0.00025653847103259894,0.02748004496575847,5.333578448166446e-05,4.1672362610374815e-05,1.1663421871289645e-05,8.618939075718802e-06,78.59322068570944,4.0,0.003194888178913738,0.007028753993610224,0.010223642172523962,0.0,0.0012779552715654952,0.0,0.0006389776357827476,0.0019169329073482429,0.0,0.0,0.0006389776357827476,0.0,0.0,0.0012779552715654952,0.0025559105431309905,0.0006389776357827476,0.0,0.0019169329073482429,0.019169329073482427,0.0,0.0006389776357827476,0.0,0.0006389776357827476,0.0019169329073482429,0.0,0.03194888178913738,0.04984025559105431,0.6006389776357828,0.06773162939297124,0.07476038338658147,0.023642172523961662,0.0076677316293929714,0.0,0.0,0.0,0.08753993610223643,0.0025559105431309905,0.0,0.0,0.0,0.0,0.0,0.0
DOGE,2018-01-08,0,-0.0019211626593766025,-0.1092432920934212,0.0017206004608565015,0.10844923290981662,0.0020242615884430992,0.14624867127173002,0.0037429101803903003,0.3706468020069137,0.0005063361543531011,0.052787425286866356,5.611208501854588e-05,4.38730570815614e-05,1.2239027936984482e-05,9.342956847971939e-06,69.58991279859876,4.0,0.0031397174254317113,0.006279434850863423,0.0031397174254317113,0.0,0.0,0.0,0.0031397174254317113,0.007849293563579277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015698587127158557,0.02197802197802198,0.0,0.0015698587127158557,0.0,0.0,0.0,0.0,0.054945054945054944,0.09733124018838304,0.5918367346938775,0.06436420722135008,0.05180533751962323,0.012558869701726845,0.02197802197802198,0.0,0.0,0.0,0.05337519623233909,0.0031397174254317113,0.0,0.0,0.0,0.0,0.0,0.0
DOGE,2018-01-09,1,-0.0014289154968740985,-0.09121748357840134,-0.0019211626593766025,-0.1092432920934212,0.0017206004608565015,0.10844923290981662,0.0020242615884430992,0.14624867127173002,0.0037429101803903003,0.3706468020069137,5.74595297018758e-05,4.5428421405904285e-05,1.2031108295971515e-05,9.880587137571855e-06,62.512193612490016,4.0,0.003875968992248062,0.006459948320413436,0.003875968992248062,0.002583979328165375,0.0,0.0,0.002583979328165375,0.0012919896640826874,0.0,0.0012919896640826874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003875968992248062,0.029715762273901807,0.0,0.0,0.0,0.0,0.00516795865633075,0.0,0.031007751937984496,0.08527131782945736,0.5607235142118863,0.06589147286821706,0.06201550387596899,0.025839793281653745,0.015503875968992248,0.0,0.0,0.0,0.09302325581395349,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOGE,2018-01-10,0,-0.0008381420545979009,-0.058874768161045934,-0.0014289154968740985,-0.09121748357840134,-0.0019211626593766025,-0.1092432920934212,0.0017206004608565015,0.10844923290981662,0.0020242615884430992,0.14624867127173002,5.801210071035257e-05,4.6585667320798394e-05,1.142643338955418e-05,1.018975638796832e-05,61.451275228093,4.0,0.002697841726618705,0.002697841726618705,0.00539568345323741,0.0017985611510791368,0.0035971223021582736,0.0,0.002697841726618705,0.0008992805755395684,0.0,0.0008992805755395684,0.0,0.0,0.0,0.0,0.0008992805755395684,0.0008992805755395684,0.0,0.006294964028776978,0.025179856115107913,0.0,0.0,0.0,0.0,0.0008992805755395684,0.0,0.029676258992805755,0.046762589928057555,0.539568345323741,0.08363309352517985,0.06474820143884892,0.05665467625899281,0.01618705035971223,0.0,0.0,0.0,0.10431654676258993,0.0035971223021582736,0.0,0.0,0.0,0.0,0.0,0.0
DOGE,2018-01-11,4,-0.0016142791420449987,-0.1204877226450161,-0.0008381420545979009,-0.058874768161045934,-0.0014289154968740985,-0.09121748357840134,-0.0019211626593766025,-0.1092432920934212,0.0017206004608565015,0.10844923290981662,5.734798002157071e-05,4.711230798098151e-05,1.02356720405892e-05,1.0198939518492497e-05,58.63092720123531,4.0,0.0018148820326678765,0.0,0.004537205081669692,0.0027223230490018148,0.0,0.0009074410163339383,0.0009074410163339383,0.0018148820326678765,0.0,0.0009074410163339383,0.0009074410163339383,0.0,0.0,0.0009074410163339383,0.0,0.0009074410163339383,0.0,0.003629764065335753,0.009981851179673321,0.0,0.0,0.0,0.0,0.004537205081669692,0.0,0.02722323049001815,0.04627949183303085,0.5399274047186933,0.10526315789473684,0.07441016333938294,0.038112522686025406,0.0054446460980036296,0.0,0.0,0.0,0.12522686025408347,0.0018148820326678765,0.0018148820326678765,0.0,0.0,0.0,0.0,0.0
DOGE,2018-01-12,1,0.0016228336748568984,0.13771976254327925,-0.0016142791420449987,-0.1204877226450161,-0.0008381420545979009,-0.058874768161045934,-0.0014289154968740985,-0.09121748357840134,-0.0019211626593766025,-0.1092432920934212,5.792370962357564e-05,4.8147709051620124e-05,9.776000571955517e-06,1.0114351729185103e-05,59.58392607787906,4.0,0.0026905829596412557,0.0,0.004484304932735426,0.0,0.0008968609865470852,0.0,0.0017937219730941704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026905829596412557,0.019730941704035873,0.0,0.0,0.0,0.0,0.0008968609865470852,0.0008968609865470852,0.023318385650224215,0.028699551569506727,0.5390134529147982,0.14170403587443947,0.07174887892376682,0.028699551569506727,0.006278026905829596,0.0,0.0,0.0,0.1210762331838565,0.0053811659192825115,0.0,0.0,0.0,0.0,0.0,0.0
