coin,date,label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58
DOGE,2016-03-08,3,-9.142980343599988e-06,-0.03999500302493499,9.795627867499986e-06,0.044768257973365026,-8.5265823610001e-07,-0.003881716559059978,-1.656472578019999e-05,-0.07012271437626312,-5.278984183100006e-06,-0.021858803172893574,1.0848633639128971e-06,1.1392071355673037e-06,-5.4343771654406554e-08,-3.105177496663479e-08,12.803428104303592,4.0,0.0009775171065493646,0.0,0.008797653958944282,0.0,0.0,0.0,0.0,0.0009775171065493646,0.0,0.0,0.0,0.0,0.0,0.0,0.0019550342130987292,0.0,0.0,0.0019550342130987292,0.08211143695014662,0.0,0.0,0.0,0.0,0.0,0.0,0.0469208211143695,0.02737047898338221,0.7771260997067448,0.03128054740957967,0.01857282502443793,0.0,0.0,0.0,0.0,0.0,0.0009775171065493646,0.0009775171065493646,0.0,0.0,0.0,0.0,0.0,0.0
DOGE,2016-03-09,4,6.529388660800014e-06,0.02975205546317343,-9.142980343599988e-06,-0.03999500302493499,9.795627867499986e-06,0.044768257973365026,-8.5265823610001e-07,-0.003881716559059978,-1.656472578019999e-05,-0.07012271437626312,1.0763898826828192e-06,1.131101846704347e-06,-5.471196402152784e-08,-3.57838127776134e-08,20.226513130653842,4.0,0.0024067388688327317,0.0,0.0024067388688327317,0.0,0.0,0.0,0.0,0.0036101083032490976,0.0,0.0,0.0,0.0,0.0,0.0,0.0036101083032490976,0.0,0.0,0.0012033694344163659,0.08664259927797834,0.0,0.0,0.0,0.0,0.0,0.0,0.10108303249097472,0.036101083032490974,0.690734055354994,0.039711191335740074,0.02527075812274368,0.0012033694344163659,0.0,0.0,0.0,0.0,0.006016847172081829,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOGE,2016-03-10,1,1.7556783888899978e-05,0.0776885024786329,6.529388660800014e-06,0.02975205546317343,-9.142980343599988e-06,-0.03999500302493499,9.795627867499986e-06,0.044768257973365026,-8.5265823610001e-07,-0.003881716559059978,1.081528092672335e-06,1.1295230615865932e-06,-4.7994968914258316e-08,-3.8226044004942386e-08,38.39611692819982,4.0,0.0,0.0,0.007017543859649123,0.0,0.0,0.0,0.0008771929824561404,0.0,0.0,0.0,0.0,0.0,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0,0.0,0.002631578947368421,0.10087719298245613,0.0,0.0,0.0,0.0,0.0,0.0,0.07982456140350877,0.03508771929824561,0.7070175438596491,0.031578947368421054,0.028070175438596492,0.0017543859649122807,0.0008771929824561404,0.0,0.0,0.0,0.0008771929824561404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOGE,2016-03-11,1,-3.878329787099992e-06,-0.015924407152665833,1.7556783888899978e-05,0.0776885024786329,6.529388660800014e-06,0.02975205546317343,-9.142980343599988e-06,-0.03999500302493499,9.795627867499986e-06,0.044768257973365026,1.0831569288314235e-06,1.1267521331510243e-06,-4.3595204319600844e-08,-3.929987606787408e-08,39.43555157776083,4.0,0.0037105751391465678,0.0,0.0055658627087198514,0.0009276437847866419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10018552875695733,0.0,0.0,0.0,0.0,0.0,0.0,0.07235621521335807,0.038033395176252316,0.7300556586270872,0.02504638218923933,0.01855287569573284,0.0027829313543599257,0.0,0.0,0.0,0.0,0.0027829313543599257,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOGE,2016-03-12,3,-5.268457791899987e-06,-0.02198232283970141,-3.878329787099992e-06,-0.015924407152665833,1.7556783888899978e-05,0.0776885024786329,6.529388660800014e-06,0.02975205546317343,-9.142980343599988e-06,-0.03999500302493499,1.0808417538724535e-06,1.1224081448878461e-06,-4.1566391015392606e-08,-3.975317905737779e-08,38.85688671262796,4.0,0.005633802816901409,0.0,0.0028169014084507044,0.0028169014084507044,0.0028169014084507044,0.0,0.0,0.0028169014084507044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08450704225352113,0.0,0.0,0.0,0.0,0.0,0.0,0.04507042253521127,0.04225352112676056,0.6929577464788732,0.0676056338028169,0.04507042253521127,0.0,0.0028169014084507044,0.0,0.0,0.0,0.0028169014084507044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOGE,2016-03-13,1,8.034328154199992e-06,0.03427622131229902,-5.268457791899987e-06,-0.02198232283970141,-3.878329787099992e-06,-0.015924407152665833,1.7556783888899978e-05,0.0776885024786329,6.529388660800014e-06,0.02975205546317343,1.0845151775515278e-06,1.1210978384358899e-06,-3.65826608843621e-08,-3.911907542277465e-08,44.55856604282772,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005249343832020997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06561679790026247,0.0,0.0,0.0,0.0,0.0,0.0,0.03937007874015748,0.013123359580052493,0.6692913385826772,0.09973753280839895,0.06824146981627296,0.03412073490813648,0.0026246719160104987,0.0,0.0,0.0,0.0,0.0026246719160104987,0.0,0.0,0.0,0.0,0.0,0.0
DOGE,2016-03-14,1,-7.545355279600007e-06,-0.03112336355818319,8.034328154199992e-06,0.03427622131229902,-5.268457791899987e-06,-0.02198232283970141,-3.878329787099992e-06,-0.015924407152665833,1.7556783888899978e-05,0.0776885024786329,1.0823338327709026e-06,1.1173377345871177e-06,-3.500390181621508e-08,-3.8296040701462746e-08,43.111852964959624,4.0,0.0014771048744460858,0.0,0.0029542097488921715,0.0,0.0,0.0,0.0,0.0014771048744460858,0.0,0.0,0.0,0.0,0.0014771048744460858,0.0,0.004431314623338257,0.0,0.0,0.0,0.07090103397341212,0.0,0.0,0.0,0.0,0.0029542097488921715,0.0,0.06646971935007386,0.03840472673559823,0.7282127031019202,0.03988183161004431,0.03249630723781388,0.0029542097488921715,0.0029542097488921715,0.0,0.0,0.0,0.0014771048744460858,0.0014771048744460858,0.0,0.0,0.0,0.0,0.0,0.0
DOGE,2016-03-15,1,-4.751467842399989e-06,-0.020228614731728434,-7.545355279600007e-06,-0.03112336355818319,8.034328154199992e-06,0.03427622131229902,-5.268457791899987e-06,-0.02198232283970141,-3.878329787099992e-06,-0.015924407152665833,1.077157091278553e-06,1.1122523478081185e-06,-3.509525652956546e-08,-3.765588386708329e-08,41.626591812684445,4.0,0.0,0.0,0.0015503875968992248,0.0,0.0,0.0,0.0,0.006201550387596899,0.0,0.0,0.0,0.0,0.0,0.0,0.0031007751937984496,0.0,0.0,0.0,0.09922480620155039,0.0,0.0,0.0,0.0,0.0,0.0,0.07131782945736434,0.02945736434108527,0.7162790697674418,0.046511627906976744,0.023255813953488372,0.0015503875968992248,0.0,0.0,0.0,0.0,0.0,0.0015503875968992248,0.0,0.0,0.0,0.0,0.0,0.0
DOGE,2016-03-16,1,-2.832828173000016e-06,-0.012309313427124087,-4.751467842399989e-06,-0.020228614731728434,-7.545355279600007e-06,-0.03112336355818319,8.034328154199992e-06,0.03427622131229902,-5.268457791899987e-06,-0.02198232283970141,1.0707908342446858e-06,1.1065874643081406e-06,-3.579663006345483e-08,-3.72840331063576e-08,42.734398759176145,4.0,0.0,0.0,0.004784688995215311,0.001594896331738437,0.0,0.0,0.0,0.003189792663476874,0.0,0.0,0.0,0.0,0.0,0.0,0.001594896331738437,0.0,0.0,0.001594896331738437,0.07177033492822966,0.0,0.0,0.0,0.0,0.003189792663476874,0.0,0.07017543859649122,0.02073365231259968,0.7511961722488039,0.044657097288676235,0.014354066985645933,0.009569377990430622,0.0,0.0,0.0,0.0,0.0,0.001594896331738437,0.0,0.0,0.0,0.0,0.0,0.0
DOGE,2016-03-17,1,-5.95110006189998e-06,-0.026181220667382755,-2.832828173000016e-06,-0.012309313427124087,-4.751467842399989e-06,-0.020228614731728434,-7.545355279600007e-06,-0.03112336355818319,8.034328154199992e-06,0.03427622131229902,1.0612320181346886e-06,1.0993334691393674e-06,-3.810145100467877e-08,-3.7447516686021834e-08,40.31055278404678,4.0,0.0030303030303030303,0.0,0.004545454545454545,0.0015151515151515152,0.0,0.0,0.0,0.006060606060606061,0.0,0.0015151515151515152,0.0,0.0,0.0,0.0,0.0015151515151515152,0.0,0.0,0.007575757575757576,0.0696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.07575757575757576,0.02727272727272727,0.7363636363636363,0.04696969696969697,0.015151515151515152,0.0015151515151515152,0.0015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOGE,2016-03-18,3,-9.755013807500001e-06,-0.0440699321323658,-5.95110006189998e-06,-0.026181220667382755,-2.832828173000016e-06,-0.012309313427124087,-4.751467842399989e-06,-0.020228614731728434,-7.545355279600007e-06,-0.03112336355818319,1.0463050948199055e-06,1.0893241022837548e-06,-4.301900746384929e-08,-3.856181484158733e-08,38.64696421644589,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001610305958132045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001610305958132045,0.08856682769726248,0.0,0.0,0.0,0.0,0.0,0.0,0.09017713365539452,0.033816425120772944,0.7020933977455717,0.04508856682769726,0.033816425120772944,0.00322061191626409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
